product_1,product_2,similarity
prod_009,prod_027,0.08495006
prod_044,prod_092,0.08491394
prod_046,prod_064,0.08207807
prod_005,prod_062,0.08126461
prod_062,prod_096,0.08100833
prod_032,prod_044,0.079593055
prod_012,prod_086,0.07907197
prod_024,prod_062,0.078404315
prod_017,prod_080,0.07830741
prod_049,prod_081,0.078227974
prod_009,prod_048,0.07800478
prod_000,prod_043,0.07746665
prod_086,prod_092,0.07716948
prod_074,prod_077,0.077100486
prod_025,prod_064,0.0759877
prod_016,prod_038,0.07527023
prod_020,prod_043,0.0752517
prod_044,prod_079,0.07499362
prod_033,prod_099,0.07457284
prod_023,prod_061,0.073845245
prod_027,prod_089,0.07312474
prod_027,prod_051,0.07311535
prod_019,prod_023,0.07276113
prod_080,prod_097,0.072434805
prod_032,prod_086,0.071703754
prod_071,prod_083,0.071379624
prod_062,prod_068,0.06990163
prod_002,prod_044,0.06979376
prod_023,prod_049,0.0695676
prod_033,prod_095,0.067974865
prod_048,prod_089,0.067286804
prod_048,prod_051,0.06667578
prod_071,prod_073,0.06652362
prod_079,prod_086,0.0659933
prod_001,prod_004,0.064970925
prod_047,prod_071,0.06491424
prod_040,prod_074,0.06484435
prod_001,prod_035,0.064486034
prod_044,prod_056,0.06278816
prod_035,prod_055,0.0626105
prod_064,prod_099,0.06255118
prod_006,prod_011,0.062309064
prod_002,prod_086,0.06179499
prod_009,prod_083,0.06157768
prod_017,prod_062,0.061437946
prod_016,prod_046,0.061340146
prod_014,prod_040,0.06128405
prod_016,prod_025,0.057966672
prod_006,prod_022,0.057626456
prod_009,prod_073,0.056922447
prod_062,prod_097,0.05670123
prod_014,prod_088,0.056135386
prod_009,prod_047,0.055800974
prod_064,prod_095,0.055396818
prod_011,prod_093,0.054482054
prod_043,prod_065,0.05431395
prod_048,prod_091,0.052592423
prod_056,prod_086,0.05250354
prod_043,prod_098,0.052362386
prod_074,prod_088,0.05112539
prod_083,prod_089,0.050661776
prod_022,prod_093,0.050579503
prod_030,prod_043,0.050347153
prod_051,prod_083,0.05033975
prod_028,prod_043,0.05018472
prod_016,prod_099,0.049735345
prod_047,prod_091,0.04944165
prod_057,prod_081,0.049356878
prod_027,prod_091,0.049307205
prod_012,prod_014,0.047074832
prod_073,prod_089,0.046278767
prod_047,prod_089,0.046148993
prod_051,prod_073,0.045568828
prod_047,prod_051,0.044529535
prod_014,prod_092,0.044382542
prod_005,prod_061,0.04389756
prod_016,prod_095,0.043847594
prod_010,prod_081,0.04346703
prod_004,prod_055,0.042878717
prod_060,prod_061,0.04035738
prod_005,prod_019,0.03987431
prod_023,prod_057,0.039447546
prod_033,prod_044,0.03941655
prod_019,prod_060,0.03919658
prod_024,prod_061,0.0380208
prod_061,prod_096,0.03652444
prod_014,prod_032,0.035323422
prod_019,prod_024,0.03493601
prod_074,prod_092,0.034859672
prod_012,prod_074,0.034545474
prod_019,prod_096,0.034472957
prod_006,prod_084,0.03445687
prod_073,prod_091,0.033599813
prod_049,prod_060,0.032430127
prod_011,prod_041,0.031423885
prod_083,prod_091,0.03135281
prod_044,prod_064,0.031130547
prod_071,prod_077,0.031104108
prod_011,prod_021,0.031044953
prod_033,prod_086,0.031031854
prod_003,prod_066,0.030159654
prod_000,prod_001,0.030133557
prod_032,prod_074,0.029780814
prod_078,prod_081,0.029169923
prod_061,prod_068,0.029025635
prod_014,prod_079,0.028075036
prod_001,prod_020,0.028067289
prod_002,prod_014,0.027475957
prod_022,prod_041,0.02735965
prod_074,prod_079,0.026963055
prod_084,prod_093,0.02692087
prod_021,prod_022,0.026379071
prod_019,prod_068,0.025906395
prod_049,prod_096,0.02485263
prod_005,prod_049,0.024803676
prod_010,prod_023,0.02440721
prod_064,prod_086,0.023599427
prod_006,prod_090,0.023489228
prod_017,prod_061,0.022514326
prod_024,prod_049,0.022141667
prod_061,prod_097,0.021921057
prod_009,prod_077,0.021561356
prod_023,prod_078,0.020640412
prod_002,prod_074,0.02039466
prod_006,prod_094,0.020328112
prod_040,prod_071,0.019159364
prod_017,prod_019,0.01884882
prod_038,prod_081,0.018045641
prod_019,prod_097,0.017206572
prod_081,prod_099,0.016974337
prod_056,prod_074,0.01688309
prod_025,prod_081,0.014832134
prod_093,prod_094,0.0144863445
prod_049,prod_068,0.013715002
prod_081,prod_095,0.013676999
prod_001,prod_065,0.012619741
prod_046,prod_081,0.012466941
prod_077,prod_089,0.011634576
prod_090,prod_093,0.011092361
prod_003,prod_037,0.011068268
prod_016,prod_044,0.010585249
prod_051,prod_077,0.010443353
prod_014,prod_056,0.009467025
prod_023,prod_038,0.00935744
prod_001,prod_098,0.009043039
prod_000,prod_055,0.007655138
prod_077,prod_091,0.0069759428
prod_001,prod_028,0.006784391
prod_001,prod_030,0.0060446416
prod_009,prod_040,0.0058399932
prod_020,prod_055,0.005587046
prod_017,prod_049,0.005094374
prod_071,prod_088,0.005024654
prod_041,prod_084,0.004019166
prod_021,prod_084,0.0033486832
prod_016,prod_086,0.0018430417
prod_057,prod_060,0.0011657237
prod_049,prod_097,0.00023553868
prod_055,prod_065,-0.0016788712
prod_040,prod_089,-0.0018624612
prod_040,prod_051,-0.0018922243
prod_014,prod_033,-0.0030995277
prod_023,prod_046,-0.0036564572
prod_005,prod_057,-0.0041248132
prod_023,prod_025,-0.0054285363
prod_057,prod_096,-0.0055765333
prod_009,prod_088,-0.006218076
prod_023,prod_099,-0.0068994546
prod_055,prod_098,-0.0071301246
prod_024,prod_057,-0.0076414277
prod_021,prod_090,-0.008069187
prod_014,prod_064,-0.00917921
prod_003,prod_058,-0.009314181
prod_028,prod_055,-0.009615734
prod_033,prod_074,-0.009745217
prod_010,prod_060,-0.01022517
prod_041,prod_094,-0.010292773
prod_006,prod_080,-0.010801455
prod_005,prod_010,-0.010804415
prod_012,prod_071,-0.010848765
prod_023,prod_095,-0.010870978
prod_071,prod_092,-0.011281261
prod_041,prod_090,-0.01129199
prod_030,prod_055,-0.011566118
prod_021,prod_094,-0.011785467
prod_011,prod_043,-0.012588545
prod_088,prod_089,-0.015027013
prod_010,prod_024,-0.015448392
prod_010,prod_096,-0.015504493
prod_051,prod_088,-0.01587027
prod_057,prod_068,-0.01598076
prod_032,prod_071,-0.016188284
prod_060,prod_078,-0.017150503
prod_064,prod_074,-0.018037176
prod_022,prod_043,-0.018330554
prod_071,prod_079,-0.018579416
prod_080,prod_093,-0.018743537
prod_009,prod_012,-0.020665802
prod_009,prod_092,-0.020987205
prod_005,prod_078,-0.024009453
prod_017,prod_057,-0.024104299
prod_010,prod_068,-0.02433812
prod_006,prod_062,-0.024455782
prod_078,prod_096,-0.024456063
prod_002,prod_071,-0.025508514
prod_024,prod_078,-0.026961258
prod_009,prod_032,-0.027447259
prod_056,prod_071,-0.027900066
prod_057,prod_097,-0.027947573
prod_038,prod_060,-0.02876301
prod_012,prod_089,-0.029751033
prod_009,prod_079,-0.030272119
prod_088,prod_091,-0.030741157
prod_012,prod_091,-0.03086875
prod_089,prod_092,-0.031120263
prod_012,prod_051,-0.031273827
prod_010,prod_017,-0.031635128
prod_051,prod_092,-0.031956702
prod_014,prod_016,-0.031991918
prod_040,prod_091,-0.033173136
prod_062,prod_093,-0.03336751
prod_010,prod_097,-0.03369758
prod_005,prod_038,-0.035060063
prod_068,prod_078,-0.035199564
prod_038,prod_096,-0.035888374
prod_002,prod_009,-0.03601262
prod_032,prod_089,-0.0361754
prod_005,prod_099,-0.036836237
prod_032,prod_051,-0.037038174
prod_003,prod_027,-0.037137862
prod_044,prod_081,-0.03752561
prod_016,prod_074,-0.037627127
prod_024,prod_038,-0.038219552
prod_079,prod_089,-0.039063737
prod_046,prod_060,-0.03927224
prod_005,prod_025,-0.03928048
prod_051,prod_079,-0.03943705
prod_025,prod_060,-0.03953948
prod_005,prod_095,-0.03994688
prod_043,prod_084,-0.040481426
prod_060,prod_099,-0.041319042
prod_005,prod_046,-0.041479576
prod_041,prod_080,-0.04162401
prod_091,prod_092,-0.04177238
prod_009,prod_056,-0.04181677
prod_021,prod_080,-0.042066514
prod_003,prod_048,-0.042853575
prod_024,prod_099,-0.04312017
prod_017,prod_078,-0.04364945
prod_024,prod_025,-0.044149216
prod_025,prod_096,-0.044520874
prod_096,prod_099,-0.044875983
prod_046,prod_096,-0.04502299
prod_060,prod_095,-0.04541594
prod_002,prod_089,-0.04556404
prod_024,prod_046,-0.045707833
prod_043,prod_090,-0.04618313
prod_002,prod_051,-0.04631994
prod_038,prod_068,-0.04644374
prod_024,prod_095,-0.046554253
prod_078,prod_097,-0.048027206
prod_081,prod_086,-0.048247118
prod_051,prod_056,-0.048578467
prod_095,prod_096,-0.048600752
prod_056,prod_089,-0.04878192
prod_023,prod_044,-0.048881046
prod_032,prod_091,-0.051103503
prod_006,prod_061,-0.05115611
prod_068,prod_099,-0.051881738
prod_001,prod_011,-0.052613873
prod_025,prod_068,-0.0530734
prod_046,prod_068,-0.05439821
prod_017,prod_038,-0.054750223
prod_068,prod_095,-0.055244755
prod_021,prod_062,-0.055735245
prod_033,prod_071,-0.05573728
prod_041,prod_062,-0.05593528
prod_097,prod_099,-0.05808667
prod_017,prod_099,-0.058087125
prod_043,prod_094,-0.058110375
prod_006,prod_019,-0.058282007
prod_023,prod_086,-0.05860912
prod_038,prod_097,-0.05885155
prod_003,prod_047,-0.05939085
prod_001,prod_022,-0.059412282
prod_003,prod_083,-0.059916805
prod_017,prod_025,-0.060121857
prod_002,prod_091,-0.060589157
prod_095,prod_097,-0.060762767
prod_017,prod_095,-0.061214346
prod_025,prod_097,-0.061858166
prod_017,prod_046,-0.061936263
prod_003,prod_073,-0.063188225
prod_061,prod_093,-0.06319063
prod_064,prod_071,-0.063595004
prod_046,prod_097,-0.06455892
prod_079,prod_091,-0.06456874
prod_011,prod_055,-0.064708374
prod_009,prod_033,-0.06605969
prod_019,prod_093,-0.069527574
prod_022,prod_055,-0.07321827
prod_009,prod_064,-0.073781766
prod_033,prod_089,-0.07580044
prod_033,prod_051,-0.07637686
prod_001,prod_090,-0.0786852
prod_055,prod_090,-0.08030468
prod_001,prod_084,-0.08053022
prod_006,prod_049,-0.0806905
prod_021,prod_061,-0.08254714
prod_074,prod_081,-0.08280096
prod_014,prod_081,-0.082977444
prod_064,prod_089,-0.08318474
prod_016,prod_071,-0.08333752
prod_051,prod_064,-0.08416479
prod_041,prod_061,-0.08539579
prod_043,prod_080,-0.085456
prod_056,prod_091,-0.08731843
prod_044,prod_060,-0.087957375
prod_049,prod_093,-0.08943723
prod_019,prod_021,-0.08989879
prod_005,prod_044,-0.090382606
prod_019,prod_041,-0.09208814
prod_033,prod_091,-0.09270921
prod_055,prod_084,-0.09309237
prod_044,prod_096,-0.09362884
prod_009,prod_016,-0.093666874
prod_023,prod_074,-0.09451538
prod_024,prod_044,-0.09494665
prod_003,prod_077,-0.095522724
prod_064,prod_091,-0.09561704
prod_014,prod_023,-0.09689603
prod_060,prod_086,-0.0974985
prod_043,prod_062,-0.09785034
prod_005,prod_086,-0.1008439
prod_001,prod_094,-0.101615146
prod_044,prod_068,-0.103017606
prod_016,prod_089,-0.10344346
prod_086,prod_096,-0.10353506
prod_016,prod_051,-0.10388143
prod_024,prod_086,-0.105011016
prod_006,prod_057,-0.106118806
prod_006,prod_010,-0.1094435
prod_017,prod_044,-0.11036057
prod_021,prod_049,-0.111585915
prod_041,prod_049,-0.11163557
prod_044,prod_097,-0.11281595
prod_068,prod_086,-0.11299031
prod_057,prod_093,-0.11565027
prod_003,prod_040,-0.117142245
prod_055,prod_094,-0.11765836
prod_010,prod_093,-0.12028229
prod_043,prod_061,-0.120468974
prod_017,prod_086,-0.120591365
prod_086,prod_097,-0.12333436
prod_016,prod_091,-0.12397134
prod_001,prod_080,-0.124826714
prod_003,prod_088,-0.12626685
prod_006,prod_078,-0.12698926
prod_071,prod_081,-0.12800732
prod_006,prod_099,-0.12811485
prod_019,prod_043,-0.12905613
prod_006,prod_095,-0.12943207
prod_014,prod_060,-0.13145126
prod_060,prod_074,-0.13357121
prod_005,prod_074,-0.13494863
prod_005,prod_014,-0.13519225
prod_001,prod_062,-0.13569166
prod_003,prod_012,-0.13569373
prod_078,prod_093,-0.13598363
prod_006,prod_025,-0.1362123
prod_055,prod_080,-0.13654242
prod_021,prod_057,-0.1366702
prod_006,prod_038,-0.13699527
prod_041,prod_057,-0.13713343
prod_014,prod_096,-0.13786547
prod_003,prod_092,-0.13837256
prod_009,prod_081,-0.13847682
prod_014,prod_024,-0.13866983
prod_023,prod_071,-0.13873114
prod_074,prod_096,-0.13889772
prod_024,prod_074,-0.13978876
prod_093,prod_099,-0.14041835
prod_010,prod_021,-0.1406392
prod_006,prod_046,-0.14086606
prod_093,prod_095,-0.14201468
prod_010,prod_041,-0.14252222
prod_055,prod_062,-0.14534153
prod_038,prod_093,-0.14618619
prod_003,prod_032,-0.14664459
prod_014,prod_068,-0.14686005
prod_025,prod_093,-0.1472558
prod_068,prod_074,-0.14762697
prod_051,prod_081,-0.14836662
prod_081,prod_089,-0.14892313
prod_003,prod_079,-0.15039934
prod_046,prod_093,-0.15114965
prod_009,prod_023,-0.15158261
prod_001,prod_061,-0.15287675
prod_043,prod_049,-0.15322424
prod_002,prod_003,-0.15433007
prod_014,prod_017,-0.15461832
prod_017,prod_074,-0.15473257
prod_055,prod_061,-0.15483782
prod_074,prod_097,-0.1565739
prod_014,prod_097,-0.1572487
prod_021,prod_078,-0.15739806
prod_041,prod_078,-0.15753667
prod_021,prod_099,-0.15876038
prod_023,prod_051,-0.15901351
prod_023,prod_089,-0.15910631
prod_021,prod_095,-0.15989932
prod_041,prod_099,-0.16164774
prod_041,prod_095,-0.162979
prod_001,prod_019,-0.16301782
prod_003,prod_056,-0.16306065
prod_019,prod_055,-0.16693105
prod_021,prod_038,-0.16723315
prod_021,prod_025,-0.16730246
prod_038,prod_041,-0.1674289
prod_025,prod_041,-0.16931272
prod_021,prod_046,-0.1716423
prod_041,prod_046,-0.17306907
prod_043,prod_057,-0.1766667
prod_060,prod_071,-0.17779349
prod_005,prod_071,-0.17926753
prod_010,prod_043,-0.17954203
prod_071,prod_096,-0.18307795
prod_003,prod_033,-0.18352309
prod_024,prod_071,-0.18408553
prod_081,prod_091,-0.18532407
prod_006,prod_044,-0.18625392
prod_009,prod_060,-0.1886467
prod_003,prod_064,-0.18980832
prod_005,prod_009,-0.18987587
prod_001,prod_049,-0.19035421
prod_068,prod_071,-0.19164515
prod_023,prod_091,-0.1928428
prod_009,prod_096,-0.19379929
prod_043,prod_099,-0.19448371
prod_009,prod_024,-0.19452234
prod_043,prod_095,-0.19494607
prod_044,prod_093,-0.19648029
prod_006,prod_086,-0.19700418
prod_043,prod_078,-0.19764437
prod_060,prod_089,-0.19774893
prod_051,prod_060,-0.19781543
prod_017,prod_071,-0.19861487
prod_005,prod_051,-0.19920644
prod_005,prod_089,-0.19963339
prod_049,prod_055,-0.19984446
prod_071,prod_097,-0.20028724
prod_009,prod_068,-0.20226707
prod_051,prod_096,-0.20298979
prod_089,prod_096,-0.20318009
prod_024,prod_051,-0.20396033
prod_024,prod_089,-0.2042095
prod_025,prod_043,-0.20518593
prod_086,prod_093,-0.20697692
prod_038,prod_043,-0.20699084
prod_009,prod_017,-0.20921107
prod_003,prod_016,-0.21044016
prod_043,prod_046,-0.21048935
prod_009,prod_097,-0.21083586
prod_051,prod_068,-0.21143286
prod_068,prod_089,-0.21164107
prod_001,prod_057,-0.21202058
prod_001,prod_010,-0.21330379
prod_021,prod_044,-0.21562913
prod_041,prod_044,-0.21667571
prod_010,prod_055,-0.21763152
prod_017,prod_051,-0.21834706
prod_017,prod_089,-0.21868798
prod_055,prod_057,-0.21957557
prod_051,prod_097,-0.21995758
prod_089,prod_097,-0.2204529
prod_055,prod_095,-0.22395882
prod_001,prod_095,-0.22432747
prod_001,prod_099,-0.22467291
prod_055,prod_099,-0.22508353
prod_021,prod_086,-0.22633786
prod_060,prod_091,-0.22680813
prod_041,prod_086,-0.2270779
prod_006,prod_074,-0.22727932
prod_006,prod_014,-0.23054998
prod_001,prod_078,-0.23334675
prod_091,prod_096,-0.23441517
prod_005,prod_091,-0.23523574
prod_024,prod_091,-0.23714724
prod_074,prod_093,-0.23773487
prod_001,prod_025,-0.23811679
prod_014,prod_093,-0.24042231
prod_025,prod_055,-0.24161606
prod_055,prod_078,-0.24165308
prod_001,prod_038,-0.24212016
prod_001,prod_046,-0.24438758
prod_068,prod_091,-0.24470192
prod_046,prod_055,-0.249597
prod_038,prod_055,-0.24998513
prod_043,prod_044,-0.25252035
prod_017,prod_091,-0.25294942
prod_003,prod_081,-0.25472903
prod_021,prod_074,-0.25599548
prod_041,prod_074,-0.25717965
prod_091,prod_097,-0.25733787
prod_014,prod_021,-0.26065013
prod_014,prod_041,-0.26144686
prod_043,prod_086,-0.26327345
prod_003,prod_023,-0.26801357
prod_006,prod_071,-0.26894397
prod_071,prod_093,-0.27923352
prod_006,prod_009,-0.27992007
prod_001,prod_044,-0.284453
prod_006,prod_051,-0.28792313
prod_006,prod_089,-0.28859797
prod_044,prod_055,-0.28915527
prod_009,prod_093,-0.29007623
prod_043,prod_074,-0.29120523
prod_001,prod_086,-0.29535243
prod_021,prod_071,-0.29687476
prod_014,prod_043,-0.2972953
prod_041,prod_071,-0.29799575
prod_051,prod_093,-0.29809964
prod_089,prod_093,-0.29865852
prod_055,prod_086,-0.30053872
prod_003,prod_060,-0.30166274
prod_003,prod_005,-0.30320844
prod_003,prod_096,-0.30671325
prod_003,prod_024,-0.30732343
prod_009,prod_021,-0.30814692
prod_009,prod_041,-0.30951557
prod_003,prod_068,-0.31458968
prod_021,prod_051,-0.3155702
prod_021,prod_089,-0.31626958
prod_041,prod_051,-0.3166805
prod_041,prod_089,-0.31728348
prod_003,prod_017,-0.3211542
prod_001,prod_074,-0.32129422
prod_003,prod_097,-0.32261732
prod_055,prod_074,-0.32475436
prod_001,prod_014,-0.3293613
prod_043,prod_071,-0.33071354
prod_006,prod_091,-0.33078972
prod_014,prod_055,-0.33389628
prod_091,prod_093,-0.338322
prod_009,prod_043,-0.34216338
prod_043,prod_051,-0.34882712
prod_043,prod_089,-0.34966195
prod_041,prod_091,-0.35882643
prod_021,prod_091,-0.3589286
prod_001,prod_071,-0.3595361
prod_055,prod_071,-0.3624521
prod_001,prod_009,-0.37118492
prod_009,prod_055,-0.37377098
prod_001,prod_051,-0.3771011
prod_001,prod_089,-0.37808147
prod_051,prod_055,-0.37971693
prod_055,prod_089,-0.38091797
prod_003,prod_006,-0.38706365
prod_043,prod_091,-0.39471373
prod_003,prod_093,-0.3963116
prod_003,prod_021,-0.4134737
prod_003,prod_041,-0.4148404
prod_001,prod_091,-0.4266063
prod_055,prod_091,-0.4331715
prod_003,prod_043,-0.4441926
prod_001,prod_003,-0.47025025
prod_003,prod_055,-0.4712549
